t,bx,by,bz,roll,pitch,yaw,cx,cy,cz,dist,q1,q2,q3,q4,m0,m1,m2,m3
0.0174,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0459,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0318,39.3205,39.7723,0.0503,nan,nan,nan,nan
0.0698,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0320,39.3205,39.7736,0.0512,nan,nan,nan,nan
0.0972,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.0331,39.3190,39.7749,0.0519,nan,nan,nan,nan
0.1193,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0353,39.3162,39.7735,0.0531,nan,nan,nan,nan
0.1438,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0348,39.3143,39.7650,0.0511,nan,nan,nan,nan
0.1708,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0278,39.3143,39.7578,0.0540,nan,nan,nan,nan
0.1945,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.0168,39.3153,39.7534,0.0612,nan,nan,nan,nan
0.2182,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0034,nan,nan,nan,nan,-0.0019,39.3167,39.7551,0.0660,nan,nan,nan,nan
0.2501,0.0011,-0.0001,0.3055,0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0247,39.3166,39.7574,0.0719,nan,nan,nan,nan
0.2871,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0473,39.3136,39.7580,0.0743,nan,nan,nan,nan
0.3109,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0594,39.3131,39.7597,0.0744,nan,nan,nan,nan
0.3318,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.0610,39.3125,39.7599,0.0750,nan,nan,nan,nan
0.3597,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,-0.0592,39.3102,39.7598,0.0772,nan,nan,nan,nan
0.3891,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0554,39.3089,39.7611,0.0731,nan,nan,nan,nan
0.4092,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0533,39.3076,39.7601,0.0702,nan,nan,nan,nan
0.4294,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0504,39.3061,39.7593,0.0670,nan,nan,nan,nan
0.4520,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.0391,39.3038,39.7600,0.0612,nan,nan,nan,nan
0.4743,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0217,39.2984,39.7647,0.0591,nan,nan,nan,nan
0.5001,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.0044,39.2903,39.7703,0.0607,nan,nan,nan,nan
0.5258,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0139,39.2870,39.7711,0.0608,nan,nan,nan,nan
0.5490,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0229,39.2855,39.7695,0.0621,nan,nan,nan,nan
0.5721,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0034,nan,nan,nan,nan,0.0342,39.2827,39.7680,0.0675,nan,nan,nan,nan
0.5936,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0435,39.2789,39.7684,0.0738,nan,nan,nan,nan
0.6173,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0467,39.2780,39.7670,0.0776,nan,nan,nan,nan
0.6387,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0448,39.2785,39.7604,0.0836,nan,nan,nan,nan
0.6621,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0436,39.2787,39.7604,0.0962,nan,nan,nan,nan
0.6857,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0035,nan,nan,nan,nan,0.0435,39.2803,39.7584,0.1074,nan,nan,nan,nan
0.7090,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0035,nan,nan,nan,nan,0.0446,39.2821,39.7572,0.1129,nan,nan,nan,nan
0.7336,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0500,39.2851,39.7568,0.1193,nan,nan,nan,nan
0.7559,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0517,39.2855,39.7576,0.1184,nan,nan,nan,nan
0.7808,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.0629,39.2872,39.7592,0.1163,nan,nan,nan,nan
0.8018,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.0766,39.2883,39.7579,0.1160,nan,nan,nan,nan
0.8256,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0924,39.2893,39.7592,0.1130,nan,nan,nan,nan
0.8460,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0034,nan,nan,nan,nan,0.1021,39.2900,39.7606,0.1101,nan,nan,nan,nan
0.8760,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.1189,39.2899,39.7610,0.1064,nan,nan,nan,nan
0.8999,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.1258,39.2891,39.7597,0.1055,nan,nan,nan,nan
0.9213,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1329,39.2879,39.7580,0.1021,nan,nan,nan,nan
0.9414,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1397,39.2865,39.7586,0.1005,nan,nan,nan,nan
0.9724,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1529,39.2859,39.7593,0.1000,nan,nan,nan,nan
0.9954,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1618,39.2854,39.7582,0.0977,nan,nan,nan,nan
1.0209,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1784,39.2849,39.7571,0.0997,nan,nan,nan,nan
1.0451,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0035,nan,nan,nan,nan,0.1965,39.2857,39.7545,0.1029,nan,nan,nan,nan
1.0674,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0035,nan,nan,nan,nan,0.2142,39.2855,39.7519,0.0990,nan,nan,nan,nan
1.0913,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2198,39.2856,39.7511,0.0972,nan,nan,nan,nan
1.1216,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2458,39.2862,39.7476,0.0940,nan,nan,nan,nan
1.1471,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2747,39.2879,39.7434,0.0914,nan,nan,nan,nan
1.1699,0.0011,-0.0001,0.3055,0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2953,39.2914,39.7383,0.0877,nan,nan,nan,nan
1.1902,0.0011,-0.0001,0.3055,0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.3004,39.2918,39.7343,0.0901,nan,nan,nan,nan
1.2107,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.3003,39.2913,39.7328,0.0925,nan,nan,nan,nan
1.2321,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2996,39.2902,39.7333,0.0972,nan,nan,nan,nan
1.2596,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.2884,39.2912,39.7353,0.0985,nan,nan,nan,nan
1.2807,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2792,39.2937,39.7306,0.0975,nan,nan,nan,nan
1.3016,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2731,39.2959,39.7234,0.0983,nan,nan,nan,nan
1.3255,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.2704,39.2972,39.7215,0.0991,nan,nan,nan,nan
1.3526,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2650,39.2971,39.7209,0.0956,nan,nan,nan,nan
1.3782,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2586,39.2974,39.7166,0.0905,nan,nan,nan,nan
1.4142,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2490,39.2974,39.7132,0.0866,nan,nan,nan,nan
1.4372,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2435,39.2976,39.7098,0.0854,nan,nan,nan,nan
1.4640,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0034,nan,nan,nan,nan,0.2384,39.2993,39.7056,0.0836,nan,nan,nan,nan
1.4863,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0035,nan,nan,nan,nan,0.2463,39.3032,39.7033,0.0806,nan,nan,nan,nan
1.5102,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.2617,39.3036,39.7025,0.0783,nan,nan,nan,nan
1.5304,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.2828,39.3038,39.7014,0.0753,nan,nan,nan,nan
1.5505,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2981,39.3032,39.7017,0.0753,nan,nan,nan,nan
1.5713,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.3200,39.3016,39.7018,0.0722,nan,nan,nan,nan
1.6017,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.3437,39.2980,39.7011,0.0724,nan,nan,nan,nan
1.6218,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.3538,39.2948,39.7020,0.0710,nan,nan,nan,nan
1.6450,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.3555,39.2928,39.7041,0.0696,nan,nan,nan,nan
1.6684,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.3508,39.2899,39.7070,0.0691,nan,nan,nan,nan
1.6937,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.3299,39.2875,39.7074,0.0675,nan,nan,nan,nan
1.7179,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.3025,39.2865,39.7060,0.0661,nan,nan,nan,nan
1.7448,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2925,39.2861,39.7059,0.0658,nan,nan,nan,nan
1.7762,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.2534,39.2841,39.7099,0.0698,nan,nan,nan,nan
1.8086,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2145,39.2817,39.7156,0.0747,nan,nan,nan,nan
1.8289,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1938,39.2809,39.7197,0.0750,nan,nan,nan,nan
1.8541,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1650,39.2798,39.7252,0.0714,nan,nan,nan,nan
1.8793,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0034,nan,nan,nan,nan,0.1422,39.2776,39.7320,0.0660,nan,nan,nan,nan
1.8999,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0034,nan,nan,nan,nan,0.1340,39.2760,39.7371,0.0635,nan,nan,nan,nan
1.9200,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1323,39.2735,39.7434,0.0608,nan,nan,nan,nan
1.9481,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1412,39.2691,39.7531,0.0556,nan,nan,nan,nan
1.9713,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1450,39.2681,39.7527,0.0548,nan,nan,nan,nan
1.9989,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1431,39.2690,39.7496,0.0614,nan,nan,nan,nan
2.0207,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0034,nan,nan,nan,nan,0.1397,39.2709,39.7490,0.0660,nan,nan,nan,nan
2.0454,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.1323,39.2761,39.7509,0.0736,nan,nan,nan,nan
2.0681,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.1310,39.2790,39.7523,0.0755,nan,nan,nan,nan
2.0938,0.0011,-0.0001,0.3055,0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1310,39.2831,39.7562,0.0774,nan,nan,nan,nan
2.1168,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1303,39.2848,39.7574,0.0796,nan,nan,nan,nan
2.1410,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1249,39.2869,39.7604,0.0812,nan,nan,nan,nan
2.1731,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1200,39.2872,39.7622,0.0801,nan,nan,nan,nan
2.2017,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1180,39.2880,39.7599,0.0798,nan,nan,nan,nan
2.2317,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.1181,39.2862,39.7586,0.0830,nan,nan,nan,nan
2.2542,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1165,39.2855,39.7606,0.0822,nan,nan,nan,nan
2.2883,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1136,39.2869,39.7562,0.0847,nan,nan,nan,nan
2.3110,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.1079,39.2876,39.7490,0.0892,nan,nan,nan,nan
2.3315,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.1052,39.2878,39.7469,0.0903,nan,nan,nan,nan
2.3550,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0989,39.2864,39.7454,0.0897,nan,nan,nan,nan
2.3823,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0955,39.2876,39.7435,0.0889,nan,nan,nan,nan
2.4145,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.0921,39.2890,39.7403,0.0908,nan,nan,nan,nan
2.4454,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0034,nan,nan,nan,nan,0.0870,39.2903,39.7404,0.0928,nan,nan,nan,nan
2.4715,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.0843,39.2940,39.7380,0.0899,nan,nan,nan,nan
2.4976,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0898,39.2966,39.7332,0.0845,nan,nan,nan,nan
2.5228,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.0992,39.3009,39.7308,0.0785,nan,nan,nan,nan
2.5451,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1140,39.3061,39.7332,0.0736,nan,nan,nan,nan
2.5671,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0034,nan,nan,nan,nan,0.1321,39.3120,39.7351,0.0769,nan,nan,nan,nan
2.5873,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0034,nan,nan,nan,nan,0.1442,39.3156,39.7345,0.0790,nan,nan,nan,nan
2.6137,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1550,39.3162,39.7308,0.0771,nan,nan,nan,nan
2.6356,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1641,39.3154,39.7258,0.0779,nan,nan,nan,nan
2.6587,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1663,39.3165,39.7206,0.0761,nan,nan,nan,nan
2.6848,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0035,nan,nan,nan,nan,0.1629,39.3177,39.7188,0.0698,nan,nan,nan,nan
2.7151,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1516,39.3190,39.7170,0.0627,nan,nan,nan,nan
2.7432,0.0011,-0.0001,0.3055,-0.0001,-0.0000,0.0035,nan,nan,nan,nan,0.1473,39.3210,39.7150,0.0565,nan,nan,nan,nan
2.7780,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0034,nan,nan,nan,nan,0.1511,39.3235,39.7143,0.0513,nan,nan,nan,nan
2.8027,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0034,nan,nan,nan,nan,0.1500,39.3250,39.7112,0.0452,nan,nan,nan,nan
2.8283,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1481,39.3256,39.7109,0.0421,nan,nan,nan,nan
2.8496,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1344,39.3279,39.7128,0.0330,nan,nan,nan,nan
2.8853,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1152,39.3284,39.7144,0.0325,nan,nan,nan,nan
2.9072,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1106,39.3282,39.7137,0.0336,nan,nan,nan,nan
2.9340,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0985,39.3264,39.7096,0.0363,nan,nan,nan,nan
2.9609,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0919,39.3245,39.7066,0.0355,nan,nan,nan,nan
2.9871,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0035,nan,nan,nan,nan,0.0873,39.3216,39.7021,0.0304,nan,nan,nan,nan
3.0150,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0819,39.3193,39.6970,0.0241,nan,nan,nan,nan
3.0451,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0650,39.3146,39.6897,0.0198,nan,nan,nan,nan
3.0777,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.0367,39.3102,39.6844,0.0194,nan,nan,nan,nan
3.1018,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0069,39.3050,39.6829,0.0171,nan,nan,nan,nan
3.1364,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.0098,39.3025,39.6798,0.0137,nan,nan,nan,nan
3.1696,0.0011,-0.0001,0.3055,0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.0143,39.2990,39.6766,0.0126,nan,nan,nan,nan
3.1902,0.0011,-0.0001,0.3055,0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.0123,39.2940,39.6756,0.0147,nan,nan,nan,nan
3.2102,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0097,39.2903,39.6725,0.0187,nan,nan,nan,nan
3.2320,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0059,39.2886,39.6689,0.0223,nan,nan,nan,nan
3.2558,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.0006,39.2869,39.6662,0.0261,nan,nan,nan,nan
3.2828,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,0.0151,39.2844,39.6600,0.0248,nan,nan,nan,nan
3.3080,0.0011,-0.0001,0.3055,-0.0000,0.0001,0.0034,nan,nan,nan,nan,0.0238,39.2830,39.6591,0.0231,nan,nan,nan,nan
3.3388,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0424,39.2818,39.6608,0.0249,nan,nan,nan,nan
3.3687,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.0688,39.2825,39.6628,0.0226,nan,nan,nan,nan
3.3985,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.1077,39.2834,39.6648,0.0171,nan,nan,nan,nan
3.4245,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1570,39.2833,39.6695,0.0164,nan,nan,nan,nan
3.4487,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2064,39.2859,39.6727,0.0177,nan,nan,nan,nan
3.4819,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2479,39.2906,39.6729,0.0216,nan,nan,nan,nan
3.5090,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2824,39.2953,39.6760,0.0197,nan,nan,nan,nan
3.5320,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2966,39.2964,39.6773,0.0121,nan,nan,nan,nan
3.5552,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.3125,39.2986,39.6792,-0.0067,nan,nan,nan,nan
3.5808,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.3211,39.2990,39.6820,-0.0300,nan,nan,nan,nan
3.6100,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0035,nan,nan,nan,nan,0.3199,39.3011,39.6866,-0.0481,nan,nan,nan,nan
3.6302,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0035,nan,nan,nan,nan,0.3146,39.3024,39.6872,-0.0511,nan,nan,nan,nan
3.6532,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.3099,39.3033,39.6859,-0.0498,nan,nan,nan,nan
3.6810,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,0.2958,39.3046,39.6826,-0.0467,nan,nan,nan,nan
3.7068,0.0011,-0.0001,0.3055,0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2769,39.3055,39.6828,-0.0440,nan,nan,nan,nan
3.7302,0.0011,-0.0001,0.3055,0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.2489,39.3073,39.6831,-0.0398,nan,nan,nan,nan
3.7549,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.2241,39.3084,39.6846,-0.0361,nan,nan,nan,nan
3.7848,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1831,39.3106,39.6852,-0.0317,nan,nan,nan,nan
3.8084,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,0.1560,39.3134,39.6852,-0.0274,nan,nan,nan,nan
3.8325,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.1190,39.3170,39.6844,-0.0206,nan,nan,nan,nan
3.8542,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0612,39.3209,39.6827,-0.0179,nan,nan,nan,nan
3.8762,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,0.0260,39.3220,39.6841,-0.0154,nan,nan,nan,nan
3.8995,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0035,nan,nan,nan,nan,-0.0266,39.3216,39.6864,-0.0141,nan,nan,nan,nan
3.9228,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.0649,39.3193,39.6842,-0.0124,nan,nan,nan,nan
3.9530,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.1129,39.3172,39.6787,-0.0143,nan,nan,nan,nan
3.9778,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.1471,39.3157,39.6746,-0.0156,nan,nan,nan,nan
4.0022,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.1792,39.3160,39.6707,-0.0149,nan,nan,nan,nan
4.0241,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.1992,39.3171,39.6674,-0.0120,nan,nan,nan,nan
4.0540,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.2342,39.3183,39.6602,-0.0103,nan,nan,nan,nan
4.0779,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.2495,39.3186,39.6571,-0.0068,nan,nan,nan,nan
4.1026,0.0011,-0.0001,0.3055,0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.2545,39.3189,39.6553,-0.0032,nan,nan,nan,nan
4.1236,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.2610,39.3164,39.6552,0.0025,nan,nan,nan,nan
4.1440,0.0011,-0.0001,0.3055,-0.0001,0.0000,0.0034,nan,nan,nan,nan,-0.2711,39.3130,39.6600,0.0056,nan,nan,nan,nan
4.1686,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0035,nan,nan,nan,nan,-0.2797,39.3137,39.6651,0.0093,nan,nan,nan,nan
4.1957,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.2822,39.3171,39.6712,0.0143,nan,nan,nan,nan
4.2183,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.2778,39.3188,39.6742,0.0201,nan,nan,nan,nan
4.2389,0.0011,-0.0001,0.3055,-0.0000,0.0000,0.0034,nan,nan,nan,nan,-0.2704,39.3176,39.6779,0.0205,nan,nan,nan,nan
4.2609,0.0011,-0.0001,0.3055,-0.0000,-0.0000,0.0034,nan,nan,nan,nan,-0.2637,39.3161,39.6802,0.0174,nan,nan,nan,nan
