t,bx,by,bz,roll,pitch,yaw,cx,cy,cz,dist,q1,q2,q3,q4,m0,m1,m2,m3
0.6735,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0008,0.1789,0.2896,0.1809,29.6066,33.2212,-0.0317,nan,nan,nan,nan
0.7070,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0009,0.1789,0.2896,0.1779,29.6076,33.2236,-0.0315,nan,nan,nan,nan
0.7353,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0009,0.1789,0.2896,0.1636,29.6094,33.2254,-0.0325,nan,nan,nan,nan
0.7709,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0010,0.1789,0.2896,0.1449,29.6105,33.2265,-0.0295,nan,nan,nan,nan
0.7924,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0011,0.1789,0.2895,0.1370,29.6119,33.2261,-0.0295,nan,nan,nan,nan
0.8132,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0011,0.1789,0.2895,0.1305,29.6130,33.2263,-0.0302,nan,nan,nan,nan
0.8459,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0011,0.1789,0.2895,0.1212,29.6145,33.2271,-0.0283,nan,nan,nan,nan
0.8673,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0011,0.1789,0.2895,0.1178,29.6145,33.2298,-0.0215,nan,nan,nan,nan
0.8883,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0011,0.1790,0.2895,0.1156,29.6156,33.2307,-0.0146,nan,nan,nan,nan
0.9246,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0011,0.1790,0.2895,0.1120,29.6192,33.2296,-0.0040,nan,nan,nan,nan
0.9565,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0012,0.1790,0.2895,0.1078,29.6232,33.2305,0.0120,nan,nan,nan,nan
0.9814,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0012,0.1790,0.2895,0.1051,29.6257,33.2312,0.0180,nan,nan,nan,nan
1.0055,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0012,0.1790,0.2895,0.1039,29.6285,33.2328,0.0196,nan,nan,nan,nan
1.0273,0.0003,-0.0000,0.3055,-0.0001,-0.0000,-0.0107,0.2607,-0.0012,0.1790,0.2895,0.1074,29.6323,33.2356,0.0239,nan,nan,nan,nan
1.0582,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0011,0.1790,0.2895,0.1179,29.6307,33.2388,0.0289,nan,nan,nan,nan
1.0815,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0011,0.1790,0.2895,0.1244,29.6276,33.2414,0.0317,nan,nan,nan,nan
1.1088,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0010,0.1790,0.2895,0.1314,29.6249,33.2435,0.0342,nan,nan,nan,nan
1.1375,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0010,0.1790,0.2895,0.1454,29.6205,33.2447,0.0383,nan,nan,nan,nan
1.1593,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0010,0.1790,0.2895,0.1521,29.6177,33.2483,0.0415,nan,nan,nan,nan
1.1814,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0010,0.1790,0.2895,0.1530,29.6172,33.2493,0.0435,nan,nan,nan,nan
1.2119,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0010,0.1790,0.2895,0.1516,29.6189,33.2509,0.0470,nan,nan,nan,nan
1.2357,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0010,0.1790,0.2895,0.1474,29.6202,33.2511,0.0471,nan,nan,nan,nan
1.2630,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0010,0.1790,0.2895,0.1438,29.6215,33.2502,0.0467,nan,nan,nan,nan
1.2896,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0010,0.1790,0.2895,0.1388,29.6224,33.2490,0.0487,nan,nan,nan,nan
1.3174,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0011,0.1790,0.2895,0.1349,29.6222,33.2472,0.0508,nan,nan,nan,nan
1.3402,0.0003,-0.0000,0.3055,-0.0001,-0.0000,-0.0107,0.2607,-0.0011,0.1790,0.2895,0.1243,29.6210,33.2440,0.0534,nan,nan,nan,nan
1.3715,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0012,0.1790,0.2895,0.1088,29.6207,33.2393,0.0527,nan,nan,nan,nan
1.3980,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0013,0.1790,0.2895,0.0963,29.6206,33.2370,0.0528,nan,nan,nan,nan
1.4205,0.0003,-0.0000,0.3055,0.0000,0.0000,-0.0107,0.2607,-0.0013,0.1790,0.2895,0.0823,29.6203,33.2351,0.0518,nan,nan,nan,nan
1.4487,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0014,0.1790,0.2895,0.0490,29.6187,33.2299,0.0531,nan,nan,nan,nan
1.4791,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0016,0.1789,0.2895,0.0097,29.6165,33.2277,0.0537,nan,nan,nan,nan
1.5020,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0017,0.1789,0.2896,-0.0082,29.6156,33.2248,0.0566,nan,nan,nan,nan
1.5249,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0018,0.1789,0.2896,-0.0310,29.6139,33.2217,0.0573,nan,nan,nan,nan
1.5582,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0106,0.2607,-0.0019,0.1789,0.2896,-0.0486,29.6112,33.2208,0.0583,nan,nan,nan,nan
1.5908,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0020,0.1789,0.2896,-0.0698,29.6088,33.2186,0.0579,nan,nan,nan,nan
1.6169,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0020,0.1789,0.2896,-0.0864,29.6057,33.2197,0.0515,nan,nan,nan,nan
1.6461,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1789,0.2896,-0.0978,29.6033,33.2199,0.0396,nan,nan,nan,nan
1.6736,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0021,0.1788,0.2896,-0.1056,29.6014,33.2181,0.0324,nan,nan,nan,nan
1.7113,0.0003,-0.0000,0.3055,-0.0001,-0.0000,-0.0107,0.2607,-0.0022,0.1788,0.2896,-0.1126,29.6015,33.2151,0.0257,nan,nan,nan,nan
1.7360,0.0003,-0.0000,0.3055,-0.0001,-0.0000,-0.0107,0.2607,-0.0022,0.1788,0.2896,-0.1150,29.6021,33.2127,0.0235,nan,nan,nan,nan
1.7645,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0022,0.1788,0.2896,-0.1162,29.6022,33.2109,0.0240,nan,nan,nan,nan
1.8014,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0022,0.1788,0.2896,-0.1192,29.6032,33.2088,0.0222,nan,nan,nan,nan
1.8286,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0022,0.1788,0.2896,-0.1235,29.6027,33.2098,0.0201,nan,nan,nan,nan
1.8507,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0022,0.1788,0.2896,-0.1264,29.6029,33.2098,0.0190,nan,nan,nan,nan
1.8796,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0023,0.1788,0.2896,-0.1323,29.6029,33.2106,0.0187,nan,nan,nan,nan
1.9160,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0023,0.1788,0.2896,-0.1422,29.6044,33.2095,0.0234,nan,nan,nan,nan
1.9520,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0024,0.1788,0.2896,-0.1564,29.6055,33.2078,0.0264,nan,nan,nan,nan
1.9782,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0024,0.1788,0.2896,-0.1616,29.6052,33.2088,0.0253,nan,nan,nan,nan
2.0051,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0024,0.1788,0.2896,-0.1661,29.6046,33.2105,0.0261,nan,nan,nan,nan
2.0282,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0024,0.1788,0.2896,-0.1725,29.6021,33.2114,0.0288,nan,nan,nan,nan
2.0529,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0024,0.1788,0.2896,-0.1719,29.5972,33.2127,0.0312,nan,nan,nan,nan
2.0787,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0024,0.1788,0.2896,-0.1680,29.5959,33.2137,0.0307,nan,nan,nan,nan
2.1161,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0024,0.1788,0.2896,-0.1607,29.5972,33.2168,0.0300,nan,nan,nan,nan
2.1426,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0023,0.1788,0.2896,-0.1520,29.5982,33.2188,0.0298,nan,nan,nan,nan
2.1640,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0023,0.1788,0.2896,-0.1482,29.5980,33.2196,0.0297,nan,nan,nan,nan
2.1901,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0022,0.1788,0.2896,-0.1291,29.5967,33.2243,0.0288,nan,nan,nan,nan
2.2131,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0022,0.1789,0.2896,-0.1173,29.5971,33.2247,0.0283,nan,nan,nan,nan
2.2398,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1789,0.2896,-0.0971,29.5974,33.2270,0.0286,nan,nan,nan,nan
2.2662,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0020,0.1789,0.2896,-0.0747,29.5982,33.2277,0.0276,nan,nan,nan,nan
2.2919,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0019,0.1789,0.2896,-0.0498,29.5996,33.2256,0.0314,nan,nan,nan,nan
2.3153,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0018,0.1789,0.2896,-0.0340,29.6006,33.2254,0.0328,nan,nan,nan,nan
2.3494,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0017,0.1789,0.2896,-0.0130,29.6008,33.2249,0.0326,nan,nan,nan,nan
2.3773,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0016,0.1789,0.2896,0.0040,29.5984,33.2251,0.0284,nan,nan,nan,nan
2.3985,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0016,0.1788,0.2896,0.0057,29.5963,33.2237,0.0228,nan,nan,nan,nan
2.4226,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0016,0.1788,0.2896,0.0018,29.5958,33.2211,0.0169,nan,nan,nan,nan
2.4521,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0017,0.1788,0.2896,-0.0085,29.5951,33.2191,0.0107,nan,nan,nan,nan
2.4900,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0018,0.1788,0.2896,-0.0238,29.5923,33.2175,0.0039,nan,nan,nan,nan
2.5125,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0018,0.1788,0.2896,-0.0295,29.5905,33.2160,0.0025,nan,nan,nan,nan
2.5348,0.0003,-0.0000,0.3055,-0.0001,-0.0000,-0.0107,0.2607,-0.0018,0.1788,0.2896,-0.0341,29.5885,33.2121,0.0021,nan,nan,nan,nan
2.5681,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0018,0.1788,0.2896,-0.0329,29.5873,33.2087,0.0021,nan,nan,nan,nan
2.5888,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0018,0.1787,0.2896,-0.0286,29.5866,33.2078,0.0022,nan,nan,nan,nan
2.6134,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0017,0.1787,0.2896,-0.0228,29.5853,33.2080,0.0019,nan,nan,nan,nan
2.6448,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0017,0.1787,0.2896,-0.0066,29.5814,33.2092,0.0072,nan,nan,nan,nan
2.6731,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0016,0.1787,0.2896,0.0015,29.5793,33.2106,0.0119,nan,nan,nan,nan
2.7021,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0016,0.1787,0.2896,0.0066,29.5774,33.2108,0.0156,nan,nan,nan,nan
2.7349,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0016,0.1787,0.2896,0.0075,29.5749,33.2133,0.0162,nan,nan,nan,nan
2.7561,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0017,0.1787,0.2896,0.0006,29.5734,33.2154,0.0150,nan,nan,nan,nan
2.7771,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0017,0.1787,0.2896,-0.0031,29.5733,33.2156,0.0150,nan,nan,nan,nan
2.8018,0.0003,-0.0000,0.3055,-0.0001,-0.0000,-0.0107,0.2607,-0.0017,0.1787,0.2896,-0.0209,29.5719,33.2161,0.0124,nan,nan,nan,nan
2.8231,0.0003,-0.0000,0.3055,-0.0001,-0.0000,-0.0107,0.2607,-0.0018,0.1787,0.2896,-0.0352,29.5715,33.2138,0.0123,nan,nan,nan,nan
2.8501,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0019,0.1787,0.2896,-0.0396,29.5716,33.2122,0.0124,nan,nan,nan,nan
2.8823,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0019,0.1787,0.2896,-0.0546,29.5704,33.2075,0.0153,nan,nan,nan,nan
2.9135,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0020,0.1787,0.2897,-0.0687,29.5686,33.2052,0.0189,nan,nan,nan,nan
2.9356,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0020,0.1787,0.2897,-0.0734,29.5676,33.2055,0.0206,nan,nan,nan,nan
2.9565,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0020,0.1787,0.2897,-0.0788,29.5671,33.2060,0.0231,nan,nan,nan,nan
2.9869,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0020,0.1787,0.2897,-0.0830,29.5667,33.2065,0.0249,nan,nan,nan,nan
3.0160,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0020,0.1787,0.2897,-0.0862,29.5670,33.2074,0.0233,nan,nan,nan,nan
3.0425,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1787,0.2897,-0.0877,29.5667,33.2075,0.0225,nan,nan,nan,nan
3.0710,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1787,0.2897,-0.0892,29.5662,33.2056,0.0224,nan,nan,nan,nan
3.1068,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1786,0.2897,-0.0920,29.5670,33.1988,0.0228,nan,nan,nan,nan
3.1421,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1786,0.2897,-0.0925,29.5674,33.1942,0.0222,nan,nan,nan,nan
3.1706,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1786,0.2897,-0.0968,29.5681,33.1926,0.0227,nan,nan,nan,nan
3.1995,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0021,0.1786,0.2897,-0.1010,29.5687,33.1908,0.0227,nan,nan,nan,nan
3.2314,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1786,0.2897,-0.1073,29.5700,33.1887,0.0253,nan,nan,nan,nan
3.2552,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0022,0.1786,0.2897,-0.1118,29.5714,33.1892,0.0261,nan,nan,nan,nan
3.2789,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0022,0.1786,0.2897,-0.1136,29.5732,33.1891,0.0259,nan,nan,nan,nan
3.3110,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0022,0.1786,0.2897,-0.1162,29.5749,33.1898,0.0211,nan,nan,nan,nan
3.3427,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0022,0.1787,0.2897,-0.1182,29.5778,33.1929,0.0129,nan,nan,nan,nan
3.3639,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0022,0.1787,0.2897,-0.1195,29.5809,33.1922,0.0070,nan,nan,nan,nan
3.3853,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0022,0.1787,0.2897,-0.1204,29.5816,33.1926,0.0061,nan,nan,nan,nan
3.4135,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0022,0.1787,0.2897,-0.1267,29.5845,33.1914,0.0023,nan,nan,nan,nan
3.4362,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0023,0.1787,0.2897,-0.1345,29.5860,33.1901,0.0020,nan,nan,nan,nan
3.4610,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0023,0.1787,0.2897,-0.1370,29.5862,33.1903,0.0024,nan,nan,nan,nan
3.4879,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0023,0.1787,0.2897,-0.1388,29.5855,33.1932,0.0028,nan,nan,nan,nan
3.5232,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0022,0.1787,0.2897,-0.1299,29.5855,33.1937,0.0019,nan,nan,nan,nan
3.5481,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0022,0.1787,0.2897,-0.1163,29.5843,33.1944,-0.0009,nan,nan,nan,nan
3.5710,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0021,0.1787,0.2897,-0.1095,29.5839,33.1934,-0.0038,nan,nan,nan,nan
3.5977,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0021,0.1787,0.2897,-0.1072,29.5834,33.1931,-0.0043,nan,nan,nan,nan
3.6344,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1787,0.2897,-0.0976,29.5809,33.1925,-0.0050,nan,nan,nan,nan
3.6554,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0021,0.1787,0.2897,-0.0883,29.5795,33.1916,-0.0060,nan,nan,nan,nan
3.6824,0.0003,-0.0000,0.3055,0.0000,0.0000,-0.0107,0.2607,-0.0020,0.1787,0.2897,-0.0805,29.5793,33.1916,-0.0056,nan,nan,nan,nan
3.7088,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0020,0.1787,0.2897,-0.0658,29.5782,33.1935,-0.0051,nan,nan,nan,nan
3.7316,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0019,0.1787,0.2897,-0.0490,29.5768,33.1953,-0.0078,nan,nan,nan,nan
3.7538,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0018,0.1787,0.2897,-0.0432,29.5764,33.1958,-0.0093,nan,nan,nan,nan
3.7795,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0018,0.1787,0.2897,-0.0228,29.5739,33.1965,-0.0099,nan,nan,nan,nan
3.8117,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0017,0.1786,0.2897,-0.0111,29.5709,33.1957,-0.0060,nan,nan,nan,nan
3.8345,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0017,0.1786,0.2897,-0.0048,29.5687,33.1963,-0.0024,nan,nan,nan,nan
3.8561,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0017,0.1786,0.2897,-0.0021,29.5683,33.1955,-0.0023,nan,nan,nan,nan
3.8795,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0017,0.1786,0.2897,-0.0005,29.5671,33.1939,-0.0006,nan,nan,nan,nan
3.9061,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0017,0.1786,0.2897,-0.0003,29.5662,33.1918,-0.0001,nan,nan,nan,nan
3.9294,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0017,0.1786,0.2897,-0.0001,29.5664,33.1890,0.0005,nan,nan,nan,nan
3.9659,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0017,0.1786,0.2897,0.0008,29.5690,33.1813,-0.0007,nan,nan,nan,nan
3.9887,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0016,0.1786,0.2897,0.0009,29.5716,33.1768,-0.0013,nan,nan,nan,nan
4.0129,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0017,0.1786,0.2897,0.0007,29.5723,33.1764,-0.0020,nan,nan,nan,nan
4.0454,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0016,0.1786,0.2897,0.0017,29.5772,33.1767,-0.0053,nan,nan,nan,nan
4.0685,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0016,0.1786,0.2897,0.0046,29.5803,33.1776,-0.0091,nan,nan,nan,nan
4.0961,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0016,0.1786,0.2897,0.0079,29.5815,33.1780,-0.0100,nan,nan,nan,nan
4.1294,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0016,0.1786,0.2897,0.0145,29.5834,33.1780,-0.0087,nan,nan,nan,nan
4.1511,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0016,0.1787,0.2897,0.0215,29.5853,33.1795,-0.0085,nan,nan,nan,nan
4.1763,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0015,0.1787,0.2897,0.0282,29.5866,33.1818,-0.0072,nan,nan,nan,nan
4.2074,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0015,0.1787,0.2897,0.0409,29.5885,33.1855,-0.0024,nan,nan,nan,nan
4.2436,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0014,0.1787,0.2897,0.0607,29.5904,33.1884,0.0047,nan,nan,nan,nan
4.2800,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0013,0.1787,0.2897,0.0837,29.5921,33.1898,0.0070,nan,nan,nan,nan
4.3045,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0012,0.1787,0.2897,0.0970,29.5922,33.1909,0.0091,nan,nan,nan,nan
4.3265,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0011,0.1787,0.2897,0.1191,29.5909,33.1908,0.0109,nan,nan,nan,nan
4.3576,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0010,0.1787,0.2897,0.1416,29.5888,33.1901,0.0131,nan,nan,nan,nan
4.3870,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0009,0.1787,0.2897,0.1687,29.5864,33.1870,0.0200,nan,nan,nan,nan
4.4086,0.0003,-0.0000,0.3055,-0.0000,-0.0000,-0.0107,0.2607,-0.0008,0.1787,0.2897,0.1818,29.5851,33.1861,0.0216,nan,nan,nan,nan
4.4326,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0007,0.1787,0.2897,0.2008,29.5828,33.1851,0.0208,nan,nan,nan,nan
4.4574,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0007,0.1787,0.2897,0.2177,29.5820,33.1835,0.0175,nan,nan,nan,nan
4.4793,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2292,29.5817,33.1824,0.0183,nan,nan,nan,nan
4.5061,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2314,29.5816,33.1832,0.0194,nan,nan,nan,nan
4.5283,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2327,29.5820,33.1852,0.0228,nan,nan,nan,nan
4.5544,0.0003,-0.0000,0.3055,0.0000,-0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2293,29.5830,33.1855,0.0214,nan,nan,nan,nan
4.5791,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2282,29.5833,33.1853,0.0172,nan,nan,nan,nan
4.6108,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2268,29.5838,33.1839,0.0143,nan,nan,nan,nan
4.6406,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2258,29.5835,33.1828,0.0067,nan,nan,nan,nan
4.6639,0.0003,-0.0000,0.3055,-0.0001,0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2244,29.5834,33.1842,-0.0003,nan,nan,nan,nan
4.6845,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0006,0.1787,0.2897,0.2237,29.5833,33.1851,-0.0021,nan,nan,nan,nan
4.7080,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0007,0.1787,0.2897,0.2192,29.5829,33.1920,-0.0113,nan,nan,nan,nan
4.7381,0.0003,-0.0000,0.3055,-0.0000,0.0000,-0.0107,0.2607,-0.0007,0.1787,0.2897,0.2099,29.5857,33.1937,-0.0241,nan,nan,nan,nan
