t,bx,by,bz,roll,pitch,yaw,cx,cy,cz,dist,q1,q2,q3,q4,m0,m1,m2,m3
0.0253,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0502,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0014,0.2108,0.2756,0.1287,34.4555,36.6142,0.0738,nan,nan,nan,nan
0.0789,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0014,0.2108,0.2756,0.1270,34.4601,36.6185,0.0759,nan,nan,nan,nan
0.1125,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0014,0.2108,0.2756,0.1258,34.4630,36.6206,0.0789,nan,nan,nan,nan
0.1386,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0014,0.2108,0.2756,0.1204,34.4654,36.6236,0.0805,nan,nan,nan,nan
0.1686,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0014,0.2108,0.2755,0.1152,34.4658,36.6255,0.0795,nan,nan,nan,nan
0.1905,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.1130,34.4666,36.6238,0.0781,nan,nan,nan,nan
0.2118,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.1118,34.4665,36.6227,0.0797,nan,nan,nan,nan
0.2387,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.1115,34.4651,36.6218,0.0823,nan,nan,nan,nan
0.2630,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.1102,34.4643,36.6231,0.0816,nan,nan,nan,nan
0.2862,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.1096,34.4642,36.6235,0.0815,nan,nan,nan,nan
0.3170,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.1067,34.4655,36.6193,0.0841,nan,nan,nan,nan
0.3405,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.1041,34.4660,36.6159,0.0867,nan,nan,nan,nan
0.3674,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.0985,34.4664,36.6101,0.0897,nan,nan,nan,nan
0.3947,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.0952,34.4657,36.6089,0.0892,nan,nan,nan,nan
0.4215,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0016,0.2108,0.2756,0.0897,34.4655,36.6080,0.0887,nan,nan,nan,nan
0.4445,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0016,0.2108,0.2756,0.0857,34.4675,36.6038,0.0893,nan,nan,nan,nan
0.4707,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0016,0.2108,0.2756,0.0833,34.4679,36.6034,0.0911,nan,nan,nan,nan
0.4988,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0016,0.2108,0.2756,0.0790,34.4689,36.6035,0.0922,nan,nan,nan,nan
0.5257,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0016,0.2108,0.2756,0.0765,34.4704,36.6036,0.0910,nan,nan,nan,nan
0.5462,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0016,0.2108,0.2756,0.0759,34.4735,36.5998,0.0884,nan,nan,nan,nan
0.5732,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0016,0.2108,0.2756,0.0794,34.4753,36.5966,0.0840,nan,nan,nan,nan
0.6038,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0016,0.2108,0.2756,0.0867,34.4792,36.5943,0.0782,nan,nan,nan,nan
0.6268,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.0952,34.4831,36.5961,0.0739,nan,nan,nan,nan
0.6475,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0015,0.2108,0.2756,0.1022,34.4856,36.5975,0.0737,nan,nan,nan,nan
0.6685,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0015,0.2109,0.2756,0.1135,34.4902,36.5984,0.0768,nan,nan,nan,nan
0.6976,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0014,0.2109,0.2756,0.1265,34.4948,36.5971,0.0784,nan,nan,nan,nan
0.7247,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0013,0.2109,0.2756,0.1390,34.4950,36.5914,0.0771,nan,nan,nan,nan
0.7618,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0013,0.2109,0.2756,0.1446,34.4953,36.5859,0.0769,nan,nan,nan,nan
0.7828,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0013,0.2109,0.2756,0.1436,34.4962,36.5835,0.0718,nan,nan,nan,nan
0.8037,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0013,0.2108,0.2756,0.1405,34.4969,36.5822,0.0677,nan,nan,nan,nan
0.8338,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0014,0.2109,0.2756,0.1338,34.4979,36.5812,0.0624,nan,nan,nan,nan
0.8662,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0014,0.2109,0.2756,0.1303,34.4998,36.5793,0.0563,nan,nan,nan,nan
0.8895,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0014,0.2109,0.2756,0.1312,34.5008,36.5797,0.0536,nan,nan,nan,nan
0.9178,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0014,0.2109,0.2756,0.1332,34.5020,36.5787,0.0510,nan,nan,nan,nan
0.9515,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0014,0.2109,0.2756,0.1304,34.5042,36.5754,0.0418,nan,nan,nan,nan
0.9746,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0014,0.2109,0.2756,0.1186,34.5063,36.5772,0.0327,nan,nan,nan,nan
1.0040,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0015,0.2109,0.2756,0.1014,34.5069,36.5793,0.0321,nan,nan,nan,nan
1.0302,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0016,0.2109,0.2756,0.0854,34.5053,36.5750,0.0361,nan,nan,nan,nan
1.0585,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0016,0.2108,0.2756,0.0740,34.5016,36.5689,0.0327,nan,nan,nan,nan
1.0889,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2588,-0.0017,0.2108,0.2757,0.0658,34.4982,36.5621,0.0242,nan,nan,nan,nan
1.1170,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1322,0.2588,-0.0017,0.2108,0.2757,0.0496,34.4938,36.5549,0.0196,nan,nan,nan,nan
1.1480,-0.0001,0.0002,0.3055,0.0000,0.0000,-0.1323,0.2588,-0.0019,0.2107,0.2757,0.0239,34.4894,36.5493,0.0193,nan,nan,nan,nan
1.1781,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0020,0.2107,0.2757,-0.0033,34.4842,36.5479,0.0170,nan,nan,nan,nan
1.2170,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0021,0.2107,0.2757,-0.0203,34.4816,36.5448,0.0135,nan,nan,nan,nan
1.2419,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0021,0.2107,0.2757,-0.0252,34.4806,36.5433,0.0124,nan,nan,nan,nan
1.2648,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0021,0.2106,0.2757,-0.0282,34.4770,36.5411,0.0127,nan,nan,nan,nan
1.2961,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0021,0.2106,0.2757,-0.0283,34.4722,36.5402,0.0164,nan,nan,nan,nan
1.3163,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0021,0.2106,0.2758,-0.0276,34.4699,36.5380,0.0186,nan,nan,nan,nan
1.3366,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0021,0.2106,0.2758,-0.0235,34.4673,36.5334,0.0245,nan,nan,nan,nan
1.3580,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0020,0.2106,0.2758,-0.0158,34.4656,36.5286,0.0261,nan,nan,nan,nan
1.3807,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0020,0.2105,0.2758,-0.0051,34.4632,36.5248,0.0236,nan,nan,nan,nan
1.4070,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0020,0.2105,0.2758,0.0025,34.4618,36.5248,0.0227,nan,nan,nan,nan
1.4323,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1323,0.2588,-0.0019,0.2105,0.2758,0.0147,34.4608,36.5260,0.0249,nan,nan,nan,nan
1.4676,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0018,0.2105,0.2758,0.0376,34.4614,36.5282,0.0225,nan,nan,nan,nan
1.4928,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0016,0.2105,0.2758,0.0709,34.4624,36.5304,0.0170,nan,nan,nan,nan
1.5231,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0015,0.2106,0.2758,0.1132,34.4621,36.5351,0.0163,nan,nan,nan,nan
1.5552,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0013,0.2106,0.2758,0.1558,34.4646,36.5382,0.0176,nan,nan,nan,nan
1.5769,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0011,0.2106,0.2757,0.1747,34.4671,36.5379,0.0190,nan,nan,nan,nan
1.6028,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0011,0.2106,0.2757,0.2011,34.4705,36.5398,0.0217,nan,nan,nan,nan
1.6346,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0010,0.2106,0.2757,0.2247,34.4742,36.5417,0.0193,nan,nan,nan,nan
1.6553,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0009,0.2106,0.2757,0.2448,34.4759,36.5441,0.0066,nan,nan,nan,nan
1.6783,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0008,0.2107,0.2757,0.2555,34.4773,36.5452,-0.0070,nan,nan,nan,nan
1.7008,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0008,0.2107,0.2757,0.2667,34.4778,36.5480,-0.0301,nan,nan,nan,nan
1.7359,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0008,0.2107,0.2757,0.2706,34.4797,36.5524,-0.0481,nan,nan,nan,nan
1.7584,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0008,0.2107,0.2757,0.2697,34.4808,36.5534,-0.0509,nan,nan,nan,nan
1.7840,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0008,0.2107,0.2757,0.2661,34.4822,36.5522,-0.0497,nan,nan,nan,nan
1.8194,-0.0001,0.0002,0.3055,0.0000,0.0000,-0.1323,0.2588,-0.0008,0.2107,0.2757,0.2594,34.4837,36.5494,-0.0473,nan,nan,nan,nan
1.8458,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0009,0.2107,0.2757,0.2413,34.4845,36.5491,-0.0445,nan,nan,nan,nan
1.8712,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0010,0.2107,0.2757,0.2190,34.4861,36.5496,-0.0403,nan,nan,nan,nan
1.8921,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0011,0.2107,0.2757,0.1989,34.4870,36.5510,-0.0366,nan,nan,nan,nan
1.9216,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0012,0.2107,0.2757,0.1654,34.4893,36.5516,-0.0321,nan,nan,nan,nan
1.9508,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0014,0.2107,0.2757,0.1322,34.4928,36.5518,-0.0254,nan,nan,nan,nan
1.9759,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1323,0.2588,-0.0015,0.2108,0.2757,0.1117,34.4955,36.5507,-0.0211,nan,nan,nan,nan
2.0049,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0016,0.2108,0.2757,0.0813,34.4985,36.5492,-0.0193,nan,nan,nan,nan
2.0268,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0017,0.2108,0.2757,0.0518,34.4995,36.5491,-0.0178,nan,nan,nan,nan
2.0480,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0018,0.2108,0.2757,0.0414,34.5000,36.5495,-0.0172,nan,nan,nan,nan
2.0785,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0020,0.2108,0.2757,-0.0042,34.5003,36.5525,-0.0147,nan,nan,nan,nan
2.0992,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0021,0.2108,0.2757,-0.0392,34.4987,36.5516,-0.0131,nan,nan,nan,nan
2.1268,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0022,0.2108,0.2757,-0.0620,34.4977,36.5498,-0.0128,nan,nan,nan,nan
2.1629,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0024,0.2107,0.2757,-0.0952,34.4961,36.5456,-0.0146,nan,nan,nan,nan
2.1902,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0025,0.2107,0.2757,-0.1170,34.4950,36.5430,-0.0152,nan,nan,nan,nan
2.2188,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0026,0.2107,0.2757,-0.1488,34.4944,36.5390,-0.0160,nan,nan,nan,nan
2.2557,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0028,0.2107,0.2757,-0.1792,34.4957,36.5342,-0.0124,nan,nan,nan,nan
2.2778,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0029,0.2107,0.2757,-0.1989,34.4969,36.5301,-0.0111,nan,nan,nan,nan
2.2988,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0030,0.2107,0.2757,-0.2233,34.4969,36.5259,-0.0102,nan,nan,nan,nan
2.3363,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0030,0.2107,0.2757,-0.2398,34.4976,36.5231,-0.0054,nan,nan,nan,nan
2.3652,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0031,0.2107,0.2757,-0.2513,34.4961,36.5222,0.0005,nan,nan,nan,nan
2.3941,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0031,0.2107,0.2757,-0.2552,34.4950,36.5226,0.0018,nan,nan,nan,nan
2.4194,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0032,0.2107,0.2757,-0.2711,34.4914,36.5268,0.0046,nan,nan,nan,nan
2.4481,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0032,0.2107,0.2757,-0.2816,34.4916,36.5293,0.0071,nan,nan,nan,nan
2.4688,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0032,0.2107,0.2757,-0.2845,34.4918,36.5314,0.0084,nan,nan,nan,nan
2.4997,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0033,0.2107,0.2757,-0.2910,34.4949,36.5377,0.0135,nan,nan,nan,nan
2.5209,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0033,0.2107,0.2757,-0.2907,34.4963,36.5397,0.0177,nan,nan,nan,nan
2.5447,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0032,0.2107,0.2757,-0.2868,34.4964,36.5431,0.0208,nan,nan,nan,nan
2.5735,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0032,0.2107,0.2757,-0.2801,34.4942,36.5472,0.0166,nan,nan,nan,nan
2.5962,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0032,0.2107,0.2757,-0.2720,34.4924,36.5485,0.0092,nan,nan,nan,nan
2.6190,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0032,0.2107,0.2757,-0.2685,34.4916,36.5468,0.0025,nan,nan,nan,nan
2.6444,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0031,0.2107,0.2757,-0.2641,34.4902,36.5435,-0.0046,nan,nan,nan,nan
2.6680,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0031,0.2107,0.2757,-0.2629,34.4907,36.5399,-0.0126,nan,nan,nan,nan
2.6953,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0031,0.2107,0.2757,-0.2613,34.4903,36.5386,-0.0163,nan,nan,nan,nan
2.7228,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0031,0.2107,0.2757,-0.2595,34.4874,36.5385,-0.0169,nan,nan,nan,nan
2.7499,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0031,0.2107,0.2757,-0.2592,34.4852,36.5393,-0.0168,nan,nan,nan,nan
2.7768,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0031,0.2107,0.2757,-0.2590,34.4832,36.5388,-0.0155,nan,nan,nan,nan
2.7980,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2588,-0.0031,0.2106,0.2757,-0.2554,34.4787,36.5364,-0.0181,nan,nan,nan,nan
2.8267,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2588,-0.0031,0.2106,0.2757,-0.2516,34.4764,36.5348,-0.0220,nan,nan,nan,nan
2.8561,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0030,0.2106,0.2757,-0.2408,34.4744,36.5348,-0.0256,nan,nan,nan,nan
2.8853,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0030,0.2106,0.2758,-0.2265,34.4735,36.5348,-0.0258,nan,nan,nan,nan
2.9129,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0029,0.2106,0.2758,-0.2063,34.4742,36.5330,-0.0242,nan,nan,nan,nan
2.9338,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0028,0.2106,0.2758,-0.1954,34.4758,36.5323,-0.0260,nan,nan,nan,nan
2.9573,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0028,0.2106,0.2758,-0.1836,34.4770,36.5327,-0.0295,nan,nan,nan,nan
2.9830,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0027,0.2106,0.2757,-0.1729,34.4782,36.5330,-0.0325,nan,nan,nan,nan
3.0207,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0027,0.2106,0.2757,-0.1649,34.4791,36.5329,-0.0365,nan,nan,nan,nan
3.0416,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0027,0.2106,0.2757,-0.1600,34.4801,36.5325,-0.0425,nan,nan,nan,nan
3.0647,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2588,-0.0027,0.2106,0.2758,-0.1565,34.4809,36.5309,-0.0499,nan,nan,nan,nan
3.0905,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0026,0.2106,0.2758,-0.1509,34.4810,36.5270,-0.0658,nan,nan,nan,nan
3.1178,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0026,0.2106,0.2758,-0.1453,34.4799,36.5240,-0.0740,nan,nan,nan,nan
3.1431,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1323,0.2588,-0.0026,0.2106,0.2758,-0.1400,34.4788,36.5252,-0.0744,nan,nan,nan,nan
3.1665,-0.0001,0.0002,0.3055,0.0000,-0.0000,-0.1323,0.2588,-0.0025,0.2106,0.2758,-0.1286,34.4787,36.5262,-0.0758,nan,nan,nan,nan
3.2060,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0024,0.2106,0.2758,-0.1069,34.4782,36.5296,-0.0771,nan,nan,nan,nan
3.2271,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0024,0.2106,0.2757,-0.0883,34.4757,36.5357,-0.0821,nan,nan,nan,nan
3.2497,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0023,0.2106,0.2757,-0.0823,34.4752,36.5376,-0.0859,nan,nan,nan,nan
3.2795,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1323,0.2588,-0.0022,0.2106,0.2757,-0.0622,34.4737,36.5442,-0.1094,nan,nan,nan,nan
3.3104,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0021,0.2106,0.2757,-0.0413,34.4713,36.5481,-0.1323,nan,nan,nan,nan
3.3430,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0020,0.2106,0.2757,-0.0165,34.4669,36.5539,-0.1314,nan,nan,nan,nan
3.3677,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2588,-0.0019,0.2106,0.2757,0.0055,34.4635,36.5584,-0.1238,nan,nan,nan,nan
3.3922,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2588,-0.0018,0.2106,0.2757,0.0328,34.4590,36.5654,-0.1131,nan,nan,nan,nan
3.4159,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2587,-0.0017,0.2106,0.2757,0.0616,34.4563,36.5726,-0.1019,nan,nan,nan,nan
3.4486,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0016,0.2106,0.2757,0.0870,34.4534,36.5790,-0.0889,nan,nan,nan,nan
3.4724,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0015,0.2106,0.2757,0.1008,34.4518,36.5816,-0.0856,nan,nan,nan,nan
3.4973,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0014,0.2106,0.2757,0.1170,34.4486,36.5845,-0.0837,nan,nan,nan,nan
3.5218,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0014,0.2106,0.2757,0.1261,34.4447,36.5878,-0.0837,nan,nan,nan,nan
3.5449,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0014,0.2106,0.2757,0.1330,34.4417,36.5883,-0.0880,nan,nan,nan,nan
3.5727,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2587,-0.0013,0.2106,0.2757,0.1409,34.4401,36.5833,-0.0898,nan,nan,nan,nan
3.6083,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0013,0.2106,0.2757,0.1541,34.4376,36.5822,-0.0902,nan,nan,nan,nan
3.6325,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0012,0.2106,0.2757,0.1693,34.4397,36.5829,-0.0865,nan,nan,nan,nan
3.6590,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0011,0.2106,0.2757,0.1845,34.4449,36.5798,-0.0860,nan,nan,nan,nan
3.6879,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0011,0.2106,0.2757,0.1909,34.4473,36.5776,-0.0843,nan,nan,nan,nan
3.7094,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2587,-0.0011,0.2106,0.2757,0.1944,34.4486,36.5759,-0.0830,nan,nan,nan,nan
3.7371,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0011,0.2106,0.2757,0.1961,34.4495,36.5767,-0.0811,nan,nan,nan,nan
3.7719,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0011,0.2106,0.2757,0.1891,34.4487,36.5827,-0.0775,nan,nan,nan,nan
3.8030,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0012,0.2106,0.2757,0.1755,34.4469,36.5885,-0.0771,nan,nan,nan,nan
3.8277,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0012,0.2106,0.2757,0.1632,34.4446,36.5935,-0.0785,nan,nan,nan,nan
3.8500,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0013,0.2107,0.2756,0.1560,34.4438,36.5964,-0.0810,nan,nan,nan,nan
3.8727,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0013,0.2107,0.2756,0.1467,34.4437,36.5994,-0.0778,nan,nan,nan,nan
3.9059,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2587,-0.0013,0.2107,0.2756,0.1431,34.4445,36.6052,-0.0692,nan,nan,nan,nan
3.9333,-0.0001,0.0002,0.3055,-0.0001,0.0000,-0.1323,0.2587,-0.0013,0.2107,0.2756,0.1424,34.4455,36.6095,-0.0653,nan,nan,nan,nan
3.9601,-0.0001,0.0002,0.3055,-0.0000,-0.0000,-0.1323,0.2587,-0.0013,0.2107,0.2756,0.1439,34.4484,36.6150,-0.0625,nan,nan,nan,nan
3.9820,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1322,0.2587,-0.0013,0.2108,0.2756,0.1466,34.4519,36.6182,-0.0586,nan,nan,nan,nan
4.0040,-0.0001,0.0002,0.3055,-0.0001,-0.0000,-0.1322,0.2587,-0.0013,0.2108,0.2756,0.1484,34.4535,36.6225,-0.0572,nan,nan,nan,nan
4.0245,-0.0001,0.0002,0.3055,-0.0000,0.0000,-0.1323,0.2587,-0.0013,0.2108,0.2756,0.1488,34.4539,36.6241,-0.0565,nan,nan,nan,nan
