t,bx,by,bz,roll,pitch,yaw,cx,cy,cz,dist,q1,q2,q3,q4,m0,m1,m2,m3
0.7767,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2263,0.2685,0.1567,36.9240,38.2183,0.0784,nan,nan,nan,nan
0.7992,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2263,0.2685,0.1598,36.9245,38.2173,0.0779,nan,nan,nan,nan
0.8242,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2263,0.2686,0.1726,36.9244,38.2114,0.0764,nan,nan,nan,nan
0.8598,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0006,0.2263,0.2686,0.1780,36.9247,38.2059,0.0764,nan,nan,nan,nan
0.8943,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2263,0.2686,0.1749,36.9261,38.2029,0.0689,nan,nan,nan,nan
0.9278,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0007,0.2263,0.2686,0.1653,36.9275,38.2013,0.0619,nan,nan,nan,nan
0.9500,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0007,0.2263,0.2686,0.1615,36.9289,38.1998,0.0576,nan,nan,nan,nan
0.9764,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0007,0.2263,0.2686,0.1618,36.9300,38.1993,0.0542,nan,nan,nan,nan
1.0028,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2263,0.2686,0.1648,36.9319,38.1985,0.0506,nan,nan,nan,nan
1.0355,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0007,0.2263,0.2686,0.1619,36.9342,38.1953,0.0413,nan,nan,nan,nan
1.0617,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0007,0.2263,0.2686,0.1531,36.9363,38.1959,0.0337,nan,nan,nan,nan
1.0829,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0137,0.2574,-0.0008,0.2263,0.2686,0.1493,36.9364,38.1971,0.0324,nan,nan,nan,nan
1.1169,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0008,0.2263,0.2686,0.1316,36.9370,38.1990,0.0320,nan,nan,nan,nan
1.1436,0.0008,0.0001,0.3055,0.0000,0.0000,0.0136,0.2574,-0.0009,0.2263,0.2686,0.1161,36.9350,38.1943,0.0356,nan,nan,nan,nan
1.1798,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0010,0.2262,0.2686,0.1060,36.9311,38.1884,0.0322,nan,nan,nan,nan
1.2032,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0010,0.2262,0.2686,0.1033,36.9296,38.1850,0.0281,nan,nan,nan,nan
1.2252,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0010,0.2262,0.2686,0.0963,36.9268,38.1802,0.0219,nan,nan,nan,nan
1.2559,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0011,0.2262,0.2686,0.0829,36.9234,38.1747,0.0195,nan,nan,nan,nan
1.2835,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0011,0.2261,0.2687,0.0708,36.9215,38.1706,0.0195,nan,nan,nan,nan
1.3036,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0012,0.2261,0.2687,0.0565,36.9190,38.1692,0.0192,nan,nan,nan,nan
1.3303,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0013,0.2261,0.2687,0.0291,36.9139,38.1680,0.0167,nan,nan,nan,nan
1.3554,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0014,0.2261,0.2687,0.0195,36.9123,38.1669,0.0144,nan,nan,nan,nan
1.3777,0.0008,0.0001,0.3055,-0.0001,-0.0000,0.0136,0.2575,-0.0014,0.2261,0.2687,0.0114,36.9112,38.1641,0.0129,nan,nan,nan,nan
1.4074,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0014,0.2261,0.2687,0.0085,36.9084,38.1618,0.0123,nan,nan,nan,nan
1.4346,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0014,0.2260,0.2687,0.0089,36.9051,38.1609,0.0131,nan,nan,nan,nan
1.4618,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0014,0.2260,0.2687,0.0100,36.9009,38.1589,0.0172,nan,nan,nan,nan
1.4975,0.0008,0.0001,0.3055,-0.0001,0.0000,0.0136,0.2575,-0.0014,0.2260,0.2687,0.0137,36.8983,38.1541,0.0219,nan,nan,nan,nan
1.5339,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0013,0.2260,0.2687,0.0243,36.8957,38.1483,0.0257,nan,nan,nan,nan
1.5603,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0013,0.2260,0.2688,0.0358,36.8933,38.1447,0.0232,nan,nan,nan,nan
1.5852,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0012,0.2260,0.2688,0.0438,36.8921,38.1448,0.0225,nan,nan,nan,nan
1.6129,0.0008,0.0001,0.3055,-0.0001,-0.0000,0.0136,0.2575,-0.0012,0.2260,0.2687,0.0563,36.8912,38.1462,0.0246,nan,nan,nan,nan
1.6470,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0011,0.2260,0.2687,0.0802,36.8918,38.1483,0.0223,nan,nan,nan,nan
1.6670,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0010,0.2260,0.2687,0.0965,36.8923,38.1493,0.0189,nan,nan,nan,nan
1.6909,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0009,0.2260,0.2687,0.1154,36.8927,38.1502,0.0168,nan,nan,nan,nan
1.7149,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0007,0.2260,0.2687,0.1599,36.8926,38.1549,0.0162,nan,nan,nan,nan
1.7378,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0006,0.2260,0.2687,0.1935,36.8941,38.1573,0.0180,nan,nan,nan,nan
1.7639,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0005,0.2260,0.2687,0.2039,36.8950,38.1581,0.0175,nan,nan,nan,nan
1.7974,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0004,0.2260,0.2687,0.2410,36.8999,38.1585,0.0213,nan,nan,nan,nan
1.8236,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2575,-0.0002,0.2261,0.2687,0.2725,36.9048,38.1617,0.0192,nan,nan,nan,nan
1.8461,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2575,-0.0001,0.2261,0.2687,0.2857,36.9057,38.1632,0.0114,nan,nan,nan,nan
1.8699,0.0008,0.0001,0.3055,-0.0001,0.0000,0.0137,0.2575,-0.0001,0.2261,0.2687,0.3051,36.9078,38.1659,-0.0157,nan,nan,nan,nan
1.8924,0.0008,0.0001,0.3055,0.0000,0.0000,0.0136,0.2575,-0.0000,0.2261,0.2687,0.3120,36.9078,38.1691,-0.0373,nan,nan,nan,nan
1.9166,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0000,0.2261,0.2687,0.3117,36.9099,38.1724,-0.0497,nan,nan,nan,nan
1.9393,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0001,0.2261,0.2687,0.3095,36.9110,38.1736,-0.0527,nan,nan,nan,nan
1.9662,0.0008,0.0001,0.3055,-0.0001,-0.0000,0.0136,0.2575,-0.0001,0.2261,0.2687,0.3043,36.9122,38.1723,-0.0515,nan,nan,nan,nan
2.0014,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0001,0.2261,0.2687,0.2962,36.9135,38.1696,-0.0489,nan,nan,nan,nan
2.0275,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0002,0.2261,0.2687,0.2876,36.9139,38.1692,-0.0477,nan,nan,nan,nan
2.0491,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0002,0.2261,0.2687,0.2693,36.9148,38.1696,-0.0449,nan,nan,nan,nan
2.0734,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0004,0.2261,0.2687,0.2297,36.9172,38.1714,-0.0382,nan,nan,nan,nan
2.1077,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0006,0.2261,0.2686,0.1932,36.9195,38.1720,-0.0336,nan,nan,nan,nan
2.1300,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0007,0.2262,0.2686,0.1570,36.9231,38.1725,-0.0269,nan,nan,nan,nan
2.1511,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0008,0.2262,0.2686,0.1351,36.9257,38.1713,-0.0225,nan,nan,nan,nan
2.1749,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0010,0.2262,0.2686,0.1023,36.9290,38.1698,-0.0206,nan,nan,nan,nan
2.1982,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0011,0.2262,0.2686,0.0711,36.9301,38.1697,-0.0190,nan,nan,nan,nan
2.2244,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0012,0.2262,0.2686,0.0488,36.9308,38.1711,-0.0171,nan,nan,nan,nan
2.2529,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2574,-0.0014,0.2262,0.2686,0.0124,36.9311,38.1731,-0.0159,nan,nan,nan,nan
2.2795,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2574,-0.0015,0.2262,0.2686,-0.0121,36.9298,38.1728,-0.0152,nan,nan,nan,nan
2.3004,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0016,0.2262,0.2686,-0.0470,36.9282,38.1699,-0.0139,nan,nan,nan,nan
2.3266,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0018,0.2262,0.2687,-0.0802,36.9265,38.1657,-0.0157,nan,nan,nan,nan
2.3518,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0019,0.2261,0.2687,-0.1019,36.9253,38.1631,-0.0162,nan,nan,nan,nan
2.3738,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0020,0.2261,0.2687,-0.1331,36.9250,38.1592,-0.0171,nan,nan,nan,nan
2.4065,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0022,0.2261,0.2687,-0.1626,36.9265,38.1545,-0.0134,nan,nan,nan,nan
2.4296,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0023,0.2261,0.2687,-0.1901,36.9278,38.1490,-0.0120,nan,nan,nan,nan
2.4572,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0023,0.2261,0.2687,-0.2042,36.9278,38.1464,-0.0111,nan,nan,nan,nan
2.4923,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2181,36.9284,38.1436,-0.0063,nan,nan,nan,nan
2.5191,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2235,36.9278,38.1423,-0.0023,nan,nan,nan,nan
2.5474,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0025,0.2261,0.2687,-0.2296,36.9259,38.1431,0.0010,nan,nan,nan,nan
2.5770,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0025,0.2261,0.2687,-0.2424,36.9224,38.1476,0.0039,nan,nan,nan,nan
2.6036,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0025,0.2261,0.2687,-0.2485,36.9226,38.1485,0.0050,nan,nan,nan,nan
2.6287,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0026,0.2261,0.2687,-0.2533,36.9230,38.1524,0.0077,nan,nan,nan,nan
2.6626,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0026,0.2261,0.2687,-0.2575,36.9263,38.1586,0.0128,nan,nan,nan,nan
2.6848,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0026,0.2262,0.2687,-0.2561,36.9276,38.1604,0.0170,nan,nan,nan,nan
2.7120,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0026,0.2262,0.2687,-0.2527,36.9282,38.1627,0.0197,nan,nan,nan,nan
2.7380,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0025,0.2262,0.2687,-0.2429,36.9254,38.1681,0.0158,nan,nan,nan,nan
2.7665,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0025,0.2262,0.2687,-0.2317,36.9231,38.1691,0.0051,nan,nan,nan,nan
2.7889,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2263,36.9213,38.1658,-0.0036,nan,nan,nan,nan
2.8122,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2243,36.9214,38.1623,-0.0110,nan,nan,nan,nan
2.8350,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2234,36.9215,38.1603,-0.0162,nan,nan,nan,nan
2.8602,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2207,36.9185,38.1595,-0.0182,nan,nan,nan,nan
2.8906,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2206,36.9142,38.1599,-0.0168,nan,nan,nan,nan
2.9132,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2184,36.9103,38.1591,-0.0180,nan,nan,nan,nan
2.9405,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0024,0.2261,0.2687,-0.2154,36.9083,38.1570,-0.0213,nan,nan,nan,nan
2.9716,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0023,0.2260,0.2687,-0.2060,36.9057,38.1561,-0.0261,nan,nan,nan,nan
2.9987,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0023,0.2260,0.2687,-0.1864,36.9044,38.1564,-0.0269,nan,nan,nan,nan
3.0280,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0022,0.2260,0.2687,-0.1648,36.9051,38.1541,-0.0251,nan,nan,nan,nan
3.0525,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0021,0.2260,0.2687,-0.1408,36.9079,38.1539,-0.0304,nan,nan,nan,nan
3.0734,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0020,0.2261,0.2687,-0.1250,36.9094,38.1544,-0.0355,nan,nan,nan,nan
3.0982,0.0008,0.0001,0.3055,-0.0001,-0.0000,0.0136,0.2575,-0.0019,0.2261,0.2687,-0.1185,36.9105,38.1542,-0.0404,nan,nan,nan,nan
3.1195,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0019,0.2261,0.2687,-0.1130,36.9117,38.1521,-0.0515,nan,nan,nan,nan
3.1509,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2575,-0.0019,0.2260,0.2687,-0.1081,36.9119,38.1478,-0.0677,nan,nan,nan,nan
3.1711,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2575,-0.0019,0.2260,0.2687,-0.1050,36.9111,38.1455,-0.0746,nan,nan,nan,nan
3.1975,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0018,0.2260,0.2687,-0.0944,36.9095,38.1467,-0.0773,nan,nan,nan,nan
3.2210,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0018,0.2260,0.2687,-0.0858,36.9097,38.1469,-0.0779,nan,nan,nan,nan
3.2577,0.0008,0.0001,0.3055,-0.0001,-0.0000,0.0136,0.2575,-0.0017,0.2260,0.2687,-0.0632,36.9093,38.1504,-0.0790,nan,nan,nan,nan
3.2851,0.0008,0.0001,0.3055,-0.0001,-0.0000,0.0136,0.2575,-0.0016,0.2260,0.2687,-0.0437,36.9068,38.1564,-0.0841,nan,nan,nan,nan
3.3080,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0016,0.2261,0.2687,-0.0375,36.9064,38.1583,-0.0878,nan,nan,nan,nan
3.3364,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0015,0.2261,0.2687,-0.0173,36.9050,38.1651,-0.1112,nan,nan,nan,nan
3.3617,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2575,-0.0014,0.2261,0.2687,-0.0022,36.9035,38.1682,-0.1300,nan,nan,nan,nan
3.3886,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2575,-0.0014,0.2261,0.2687,0.0093,36.9012,38.1704,-0.1355,nan,nan,nan,nan
3.4191,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0013,0.2261,0.2687,0.0280,36.8981,38.1747,-0.1326,nan,nan,nan,nan
3.4465,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0012,0.2261,0.2687,0.0422,36.8961,38.1773,-0.1278,nan,nan,nan,nan
3.4724,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0011,0.2261,0.2687,0.0682,36.8914,38.1837,-0.1190,nan,nan,nan,nan
3.4948,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0010,0.2261,0.2686,0.0972,36.8885,38.1910,-0.1079,nan,nan,nan,nan
3.5242,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0008,0.2261,0.2686,0.1318,36.8849,38.1997,-0.0911,nan,nan,nan,nan
3.5487,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0008,0.2261,0.2686,0.1505,36.8823,38.2034,-0.0874,nan,nan,nan,nan
3.5743,0.0008,0.0001,0.3055,-0.0001,-0.0000,0.0136,0.2574,-0.0007,0.2261,0.2686,0.1598,36.8800,38.2053,-0.0857,nan,nan,nan,nan
3.6071,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2261,0.2686,0.1670,36.8759,38.2086,-0.0855,nan,nan,nan,nan
3.6294,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2260,0.2686,0.1705,36.8733,38.2096,-0.0882,nan,nan,nan,nan
3.6550,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2260,0.2686,0.1718,36.8727,38.2091,-0.0896,nan,nan,nan,nan
3.6928,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0006,0.2260,0.2686,0.1786,36.8707,38.2040,-0.0913,nan,nan,nan,nan
3.7210,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0006,0.2260,0.2686,0.1880,36.8683,38.2030,-0.0916,nan,nan,nan,nan
3.7438,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0006,0.2260,0.2686,0.1918,36.8684,38.2031,-0.0918,nan,nan,nan,nan
3.7723,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0005,0.2260,0.2686,0.2068,36.8707,38.2038,-0.0881,nan,nan,nan,nan
3.8072,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0004,0.2260,0.2686,0.2216,36.8759,38.2004,-0.0877,nan,nan,nan,nan
3.8310,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0004,0.2260,0.2686,0.2254,36.8775,38.1986,-0.0872,nan,nan,nan,nan
3.8546,0.0008,0.0001,0.3055,0.0000,0.0000,0.0136,0.2574,-0.0004,0.2260,0.2686,0.2286,36.8787,38.1972,-0.0854,nan,nan,nan,nan
3.8835,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0004,0.2260,0.2686,0.2309,36.8803,38.1971,-0.0829,nan,nan,nan,nan
3.9049,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0004,0.2261,0.2686,0.2255,36.8798,38.2016,-0.0804,nan,nan,nan,nan
3.9330,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0005,0.2261,0.2686,0.2188,36.8794,38.2043,-0.0794,nan,nan,nan,nan
3.9616,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0005,0.2261,0.2686,0.2075,36.8778,38.2090,-0.0789,nan,nan,nan,nan
3.9842,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0006,0.2261,0.2686,0.1942,36.8755,38.2142,-0.0802,nan,nan,nan,nan
4.0108,0.0008,0.0001,0.3055,-0.0000,-0.0000,0.0136,0.2574,-0.0006,0.2261,0.2686,0.1900,36.8751,38.2159,-0.0816,nan,nan,nan,nan
4.0423,0.0008,0.0001,0.3055,-0.0000,0.0000,0.0136,0.2574,-0.0006,0.2261,0.2686,0.1788,36.8744,38.2191,-0.0810,nan,nan,nan,nan
4.0761,0.0008,0.0001,0.3055,0.0000,-0.0000,0.0136,0.2574,-0.0007,0.2261,0.2686,0.1739,36.8750,38.2260,-0.0707,nan,nan,nan,nan
